persentase_kehadiran,rata_rata_nilai,tren_nilai,jumlah_mapel_di_bawah_kkm,status_kip,jarak_rumah_km,jumlah_pelanggaran,pekerjaan_ortu,pendidikan_ortu,jumlah_saudara,putus_sekolah,sumber,id_siswa,nama,kelas,angkatan
100.0,100.0,10.0,0,0,0.5,0,2,1,4,0,UCI_Dropout,STU0227,Bayu C,X TKJ 2,2023
100.0,100.0,10.0,0,1,2.5,0,2,1,1,0,UCI_Dropout,STU0228,Cahaya C,X RPL 1,2023
0.0,0.0,0.0,5,0,11.1,0,0,4,1,1,UCI_Dropout,STU0229,Dimas C,X RPL 2,2023
87.5,100.0,0.0,1,1,5.0,0,2,1,3,0,UCI_Dropout,STU0230,Elin C,X AKL 1,2023
100.0,100.0,-2.4,0,0,7.9,0,1,1,3,0,UCI_Dropout,STU0231,Fadil C,XI TKJ 1,2022
0.0,0.0,0.0,6,0,0.5,0,2,4,1,1,UCI_Dropout,STU0232,Glen C,XI TKJ 2,2022
100.0,100.0,2.5,0,0,3.6,0,1,1,2,0,UCI_Dropout,STU0233,Hana C,XI RPL 1,2022
83.3,100.0,10.0,1,1,1.6,0,2,1,3,0,UCI_Dropout,STU0234,Irfan C,XI RPL 2,2022
60.0,100.0,10.0,2,0,0.5,3,2,4,2,1,UCI_Dropout,STU0235,Jasmine C,XI AKL 1,2022
83.3,100.0,5.0,1,1,2.5,0,2,4,3,0,UCI_Dropout,STU0236,Koko C,XII TKJ 1,2021
83.3,100.0,-2.9,1,1,1.4,0,2,4,3,0,UCI_Dropout,STU0237,Lestari C,XII TKJ 2,2021
100.0,100.0,3.0,0,1,1.9,0,2,4,3,0,UCI_Dropout,STU0238,Mitra C,XII RPL 1,2021
80.0,100.0,9.4,1,0,5.2,2,2,4,2,1,UCI_Dropout,STU0239,Nopal C,XII RPL 2,2021
50.0,100.0,-10.0,3,0,3.5,0,2,4,5,1,UCI_Dropout,STU0240,Olivia C,XII AKL 1,2021
85.7,100.0,-10.0,1,0,14.1,0,1,2,3,0,UCI_Dropout,STU0241,Prabu C,X TKJ 1,2023
64.7,100.0,8.1,6,0,15.4,0,1,2,4,0,UCI_Dropout,STU0242,Raka C,X TKJ 2,2023
100.0,100.0,10.0,0,1,12.3,0,1,4,1,0,UCI_Dropout,STU0243,Sinta C,X RPL 1,2023
0.0,0.0,0.0,5,0,3.7,0,0,4,0,1,UCI_Dropout,STU0244,Taufik C,X RPL 2,2023
90.0,100.0,-6.7,1,1,2.2,0,2,4,3,0,UCI_Dropout,STU0245,Uci C,X AKL 1,2023
100.0,100.0,0.0,0,0,2.4,0,1,4,2,0,UCI_Dropout,STU0246,Vera C,XI TKJ 1,2022
87.5,100.0,0.0,1,1,2.8,0,2,4,2,0,UCI_Dropout,STU0247,Wulan C,XI TKJ 2,2022
50.0,100.0,-10.0,3,0,4.2,0,2,4,1,1,UCI_Dropout,STU0248,Yanto C,XI RPL 1,2022
100.0,100.0,10.0,0,0,16.6,0,2,4,5,0,UCI_Dropout,STU0249,Zaki C,XI RPL 2,2022
100.0,100.0,10.0,0,1,9.6,0,2,4,3,0,UCI_Dropout,STU0250,Aldi C,XI AKL 1,2022
83.3,100.0,0.0,1,0,1.7,0,2,4,1,0,UCI_Dropout,STU0251,Bening C,XII TKJ 1,2021
100.0,100.0,-10.0,0,1,2.4,0,2,4,6,1,UCI_Dropout,STU0252,Cakra C,XII TKJ 2,2021
100.0,100.0,-10.0,0,0,0.5,0,2,3,2,0,UCI_Dropout,STU0253,Darma C,XII RPL 1,2021
16.7,100.0,-10.0,5,0,1.9,0,2,4,0,0,UCI_Dropout,STU0254,Elang C,XII RPL 2,2021
100.0,100.0,-10.0,0,0,2.3,0,1,1,5,0,UCI_Dropout,STU0255,Fitri C,XII AKL 1,2021
14.3,100.0,-10.0,6,1,4.1,0,2,4,0,1,UCI_Dropout,STU0256,Gilang C,X TKJ 1,2023
100.0,100.0,-10.0,0,0,0.6,3,2,4,2,0,UCI_Dropout,STU0257,Haris C,X TKJ 2,2023
100.0,100.0,8.3,0,0,0.6,0,2,4,3,0,UCI_Dropout,STU0258,Ika C,X RPL 1,2023
83.3,100.0,10.0,1,1,4.2,0,2,1,2,0,UCI_Dropout,STU0259,Janur C,X RPL 2,2023
60.0,100.0,10.0,4,0,1.0,0,0,1,2,1,UCI_Dropout,STU0260,Kamil C,X AKL 1,2023
100.0,100.0,-7.1,0,1,3.0,0,2,4,7,0,UCI_Dropout,STU0261,Lira C,XI TKJ 1,2022
0.0,0.0,0.0,6,0,1.0,0,2,4,2,1,UCI_Dropout,STU0262,Melda C,XI TKJ 2,2022
66.7,100.0,5.2,4,0,0.5,2,2,4,5,1,UCI_Dropout,STU0263,Naim C,XI RPL 1,2022
100.0,100.0,0.0,0,0,0.5,0,1,1,3,0,UCI_Dropout,STU0264,Omar2 C,XI RPL 2,2022
100.0,100.0,-10.0,0,0,1.6,0,1,4,3,0,UCI_Dropout,STU0265,Pertiwi C,XI AKL 1,2022
66.7,100.0,-7.3,2,0,6.8,0,1,2,2,0,UCI_Dropout,STU0266,Rafi C,XII TKJ 1,2021
87.5,100.0,0.0,1,0,6.0,0,1,2,2,0,UCI_Dropout,STU0267,Salsa C,XII TKJ 2,2021
83.3,100.0,10.0,1,1,6.1,0,2,4,2,0,UCI_Dropout,STU0268,Titis C,XII RPL 1,2021
100.0,100.0,-6.2,0,1,2.2,0,2,4,5,0,UCI_Dropout,STU0269,Umam C,XII RPL 2,2021
87.5,100.0,0.0,1,1,1.5,0,2,1,2,0,UCI_Dropout,STU0270,Vino C,XII AKL 1,2021
100.0,100.0,1.7,0,1,1.2,0,2,4,5,0,UCI_Dropout,STU0271,Winda C,X TKJ 1,2023
40.0,100.0,10.0,3,0,8.3,0,2,1,5,1,UCI_Dropout,STU0272,Yudha C,X TKJ 2,2023
100.0,100.0,-10.0,0,0,10.1,0,2,4,2,0,UCI_Dropout,STU0273,Zara C,X RPL 1,2023
100.0,100.0,10.0,0,0,1.4,0,1,2,3,0,UCI_Dropout,STU0274,Arya C,X RPL 2,2023
100.0,100.0,10.0,0,0,0.5,0,1,1,4,0,UCI_Dropout,STU0275,Bella C,X AKL 1,2023
100.0,100.0,10.0,0,0,3.5,0,2,4,3,0,UCI_Dropout,STU0276,Candra C,XI TKJ 1,2022
83.3,100.0,-4.2,1,0,0.6,0,1,4,2,1,UCI_Dropout,STU0277,Danu C,XI TKJ 2,2022
77.8,100.0,10.0,2,0,0.5,6,0,2,6,1,UCI_Dropout,STU0278,Ervina C,XI RPL 1,2022
100.0,100.0,-0.3,0,1,2.2,0,2,4,1,0,UCI_Dropout,STU0279,Faris C,XI RPL 2,2022
100.0,100.0,-2.4,0,1,7.9,0,1,4,3,0,UCI_Dropout,STU0280,Gina C,XI AKL 1,2022
80.0,100.0,-7.5,1,1,11.0,2,2,4,3,0,UCI_Dropout,STU0281,Huda C,XII TKJ 1,2021
83.3,100.0,0.0,1,1,2.1,0,2,4,3,0,UCI_Dropout,STU0282,Irvan C,XII TKJ 2,2021
100.0,100.0,-2.5,0,0,3.1,0,1,4,2,0,UCI_Dropout,STU0283,Joko2 C,XII RPL 1,2021
83.3,100.0,-10.0,1,1,0.5,0,1,4,5,0,UCI_Dropout,STU0284,Kartini C,XII RPL 2,2021
83.3,100.0,-10.0,1,0,3.4,0,0,4,2,0,UCI_Dropout,STU0285,Lestari2 C,XII AKL 1,2021
100.0,100.0,10.0,0,0,2.1,0,1,1,1,0,UCI_Dropout,STU0286,Manuel C,X TKJ 1,2023
100.0,100.0,-2.1,0,0,1.1,0,2,2,2,0,UCI_Dropout,STU0287,Nisa C,X TKJ 2,2023
66.7,100.0,-6.2,2,0,1.2,0,0,4,1,0,UCI_Dropout,STU0288,Oscar C,X RPL 1,2023
100.0,100.0,8.3,0,1,1.7,0,1,2,0,0,UCI_Dropout,STU0289,Putri2 C,X RPL 2,2023
100.0,100.0,0.0,0,0,4.5,0,0,2,3,0,UCI_Dropout,STU0290,Rahma C,X AKL 1,2023
100.0,100.0,-10.0,0,0,1.0,0,2,4,3,0,UCI_Dropout,STU0291,Adi C,XI TKJ 1,2022
100.0,100.0,-6.2,0,1,0.8,0,2,4,4,0,UCI_Dropout,STU0292,Budi2 C,XI TKJ 2,2022
100.0,100.0,10.0,0,0,1.8,0,1,4,1,0,UCI_Dropout,STU0293,Citra2 C,XI RPL 1,2022
100.0,100.0,0.0,0,1,2.2,0,2,4,3,0,UCI_Dropout,STU0294,Dewi2 C,XI RPL 2,2022
83.3,100.0,-8.3,1,1,1.0,0,2,4,3,1,UCI_Dropout,STU0295,Eka2 C,XI AKL 1,2022
87.5,100.0,0.0,1,1,5.1,0,1,2,0,0,UCI_Dropout,STU0296,Fajar2 C,XII TKJ 1,2021
100.0,100.0,-6.2,0,1,7.3,0,2,4,1,0,UCI_Dropout,STU0297,Gita2 C,XII TKJ 2,2021
100.0,100.0,9.5,0,0,1.2,0,1,1,4,0,UCI_Dropout,STU0298,Hadi2 C,XII RPL 1,2021
100.0,100.0,8.0,0,0,4.9,0,2,1,1,0,UCI_Dropout,STU0299,Indah2 C,XII RPL 2,2021
100.0,100.0,0.0,0,0,1.1,4,2,4,2,0,UCI_Dropout,STU0300,Joko3 C,XII AKL 1,2021
100.0,100.0,10.0,0,0,1.0,0,2,4,3,0,UCI_Dropout,STU0301,Andi D,X TKJ 1,2023
80.0,100.0,2.5,1,1,3.8,0,2,4,1,0,UCI_Dropout,STU0302,Budi D,X TKJ 2,2023
100.0,100.0,10.0,0,1,4.9,0,2,4,3,0,UCI_Dropout,STU0303,Citra D,X RPL 1,2023
40.0,100.0,-10.0,3,0,3.7,0,1,4,2,1,UCI_Dropout,STU0304,Dewi D,X RPL 2,2023
0.0,0.0,0.0,6,0,6.5,0,1,1,5,1,UCI_Dropout,STU0305,Eka D,X AKL 1,2023
66.7,100.0,0.0,2,0,18.6,0,2,1,1,0,UCI_Dropout,STU0306,Fajar D,XI TKJ 1,2022
100.0,100.0,10.0,0,0,3.6,0,1,1,1,0,UCI_Dropout,STU0307,Gita D,XI TKJ 2,2022
20.0,100.0,-10.0,4,0,2.0,0,2,2,5,1,UCI_Dropout,STU0308,Hadi D,XI RPL 1,2022
100.0,100.0,-10.0,0,0,2.6,0,2,4,0,0,UCI_Dropout,STU0309,Indah D,XI RPL 2,2022
83.3,100.0,-7.5,1,0,1.6,0,2,4,2,1,UCI_Dropout,STU0310,Joko D,XI AKL 1,2022
100.0,100.0,3.9,0,0,1.1,0,0,2,2,0,UCI_Dropout,STU0311,Kartika D,XII TKJ 1,2021
50.0,100.0,0.0,3,0,1.0,0,0,4,3,1,UCI_Dropout,STU0312,Lukman D,XII TKJ 2,2021
100.0,100.0,7.5,0,1,1.4,0,2,4,1,0,UCI_Dropout,STU0313,Maya D,XII RPL 1,2021
83.3,100.0,3.3,1,1,16.4,0,2,4,4,0,UCI_Dropout,STU0314,Nanda D,XII RPL 2,2021
40.0,100.0,-10.0,3,0,0.9,0,1,1,4,1,UCI_Dropout,STU0315,Omar D,XII AKL 1,2021
100.0,100.0,2.5,0,0,1.9,0,1,1,2,0,UCI_Dropout,STU0316,Putri D,X TKJ 1,2023
100.0,100.0,4.2,0,1,2.6,0,2,4,2,0,UCI_Dropout,STU0317,Rizky D,X TKJ 2,2023
100.0,100.0,8.3,0,0,0.5,0,1,4,2,0,UCI_Dropout,STU0318,Sari D,X RPL 1,2023
100.0,100.0,7.1,0,1,0.5,0,2,4,2,0,UCI_Dropout,STU0319,Tono D,X RPL 2,2023
85.7,100.0,10.0,1,0,10.0,0,2,4,5,0,UCI_Dropout,STU0320,Ulya D,X AKL 1,2023
0.0,0.0,0.0,3,0,0.5,0,1,4,4,1,UCI_Dropout,STU0321,Vina D,XI TKJ 1,2022
87.5,100.0,0.0,1,1,6.3,0,2,4,0,0,UCI_Dropout,STU0322,Wahyu D,XI TKJ 2,2022
100.0,100.0,-3.1,0,0,0.5,0,0,1,3,0,UCI_Dropout,STU0323,Xena D,XI RPL 1,2022
50.0,100.0,2.5,5,0,0.5,0,2,4,3,0,UCI_Dropout,STU0324,Yoga D,XI RPL 2,2022
60.0,100.0,10.0,2,0,15.5,1,1,1,2,0,UCI_Dropout,STU0325,Zahra D,XI AKL 1,2022
100.0,100.0,10.0,0,0,6.7,0,2,4,2,0,UCI_Dropout,STU0326,Agus D,XII TKJ 1,2021
85.7,100.0,0.0,1,0,4.0,0,2,1,3,0,UCI_Dropout,STU0327,Bayu D,XII TKJ 2,2021
100.0,100.0,-10.0,0,0,1.2,0,2,1,6,0,UCI_Dropout,STU0328,Cahaya D,XII RPL 1,2021
83.3,100.0,-10.0,1,0,2.7,0,1,1,1,0,UCI_Dropout,STU0329,Dimas D,XII RPL 2,2021
100.0,100.0,-10.0,0,0,1.4,3,1,4,0,0,UCI_Dropout,STU0330,Elin D,XII AKL 1,2021
71.4,100.0,8.3,2,0,2.2,0,2,1,1,0,UCI_Dropout,STU0331,Fadil D,X TKJ 1,2023
0.0,0.0,0.0,5,0,4.0,0,2,4,1,1,UCI_Dropout,STU0332,Glen D,X TKJ 2,2023
100.0,100.0,10.0,0,0,1.0,0,2,4,0,0,UCI_Dropout,STU0333,Hana D,X RPL 1,2023
100.0,100.0,-10.0,0,0,3.0,0,2,4,1,0,UCI_Dropout,STU0334,Irfan D,X RPL 2,2023
100.0,100.0,10.0,0,1,1.0,0,2,4,4,0,UCI_Dropout,STU0335,Jasmine D,X AKL 1,2023
100.0,100.0,10.0,0,0,9.0,0,2,4,1,0,UCI_Dropout,STU0336,Koko D,XI TKJ 1,2022
100.0,100.0,-5.4,0,0,1.3,0,0,4,6,0,UCI_Dropout,STU0337,Lestari D,XI TKJ 2,2022
100.0,100.0,0.0,0,1,6.1,0,2,4,1,0,UCI_Dropout,STU0338,Mitra D,XI RPL 1,2022
83.3,100.0,3.3,1,0,2.8,0,2,2,2,0,UCI_Dropout,STU0339,Nopal D,XI RPL 2,2022
80.0,100.0,10.0,1,0,0.6,0,1,1,3,0,UCI_Dropout,STU0340,Olivia D,XI AKL 1,2022
80.0,100.0,0.0,1,0,3.4,2,0,1,0,0,UCI_Dropout,STU0341,Prabu D,XII TKJ 1,2021
0.0,0.0,0.0,0,0,3.2,0,0,2,6,1,UCI_Dropout,STU0342,Raka D,XII TKJ 2,2021
100.0,100.0,0.3,0,0,1.0,0,2,4,4,0,UCI_Dropout,STU0343,Sinta D,XII RPL 1,2021
100.0,100.0,-10.0,0,0,0.5,0,0,2,1,0,UCI_Dropout,STU0344,Taufik D,XII RPL 2,2021
80.0,100.0,-10.0,1,0,2.5,0,0,4,2,0,UCI_Dropout,STU0345,Uci D,XII AKL 1,2021
100.0,100.0,-10.0,0,0,4.8,0,1,4,7,0,UCI_Dropout,STU0346,Vera D,X TKJ 1,2023
81.2,100.0,10.0,3,0,0.5,1,2,4,2,0,UCI_Dropout,STU0347,Wulan D,X TKJ 2,2023
100.0,100.0,8.3,0,0,1.0,0,2,4,2,0,UCI_Dropout,STU0348,Yanto D,X RPL 1,2023
100.0,100.0,10.0,0,0,0.5,0,2,4,5,0,UCI_Dropout,STU0349,Zaki D,X RPL 2,2023
83.3,100.0,-9.4,1,0,3.4,0,2,2,4,0,UCI_Dropout,STU0350,Aldi D,X AKL 1,2023
66.7,100.0,-10.0,2,0,3.5,0,2,4,1,1,UCI_Dropout,STU0351,Bening D,XI TKJ 1,2022
100.0,100.0,-4.2,0,1,3.5,0,2,4,4,0,UCI_Dropout,STU0352,Cakra D,XI TKJ 2,2022
0.0,0.0,0.0,0,0,5.4,0,1,1,2,1,UCI_Dropout,STU0353,Darma D,XI RPL 1,2022
85.7,100.0,0.0,1,1,0.7,0,2,4,5,0,UCI_Dropout,STU0354,Elang D,XI RPL 2,2022
83.3,100.0,-10.0,1,0,0.6,0,2,4,2,1,UCI_Dropout,STU0355,Fitri D,XI AKL 1,2022
100.0,100.0,10.0,0,0,5.1,0,1,4,1,0,UCI_Dropout,STU0356,Gilang D,XII TKJ 1,2021
85.7,100.0,10.0,1,0,0.5,0,2,4,0,0,UCI_Dropout,STU0357,Haris D,XII TKJ 2,2021
0.0,0.0,0.0,5,0,0.5,0,2,4,2,1,UCI_Dropout,STU0358,Ika D,XII RPL 1,2021
0.0,0.0,0.0,6,1,1.6,0,2,4,1,0,UCI_Dropout,STU0359,Janur D,XII RPL 2,2021
0.0,0.0,0.0,6,0,0.7,0,1,2,1,1,UCI_Dropout,STU0360,Kamil D,XII AKL 1,2021
100.0,100.0,2.1,0,0,2.5,0,0,4,1,0,UCI_Dropout,STU0361,Lira D,X TKJ 1,2023
50.0,100.0,-10.0,3,0,0.9,0,2,4,3,1,UCI_Dropout,STU0362,Melda D,X TKJ 2,2023
60.0,100.0,8.3,2,0,3.1,2,2,4,6,0,UCI_Dropout,STU0363,Naim D,X RPL 1,2023
72.7,100.0,2.7,3,1,3.9,0,2,4,2,0,UCI_Dropout,STU0364,Omar2 D,X RPL 2,2023
71.4,100.0,0.0,2,0,14.2,0,0,1,0,0,UCI_Dropout,STU0365,Pertiwi D,X AKL 1,2023
100.0,100.0,-5.0,0,1,2.4,0,1,4,1,0,UCI_Dropout,STU0366,Rafi D,XI TKJ 1,2022
85.7,100.0,0.0,1,1,16.2,0,2,4,2,0,UCI_Dropout,STU0367,Salsa D,XI TKJ 2,2022
20.0,100.0,2.5,4,0,6.1,0,2,4,5,0,UCI_Dropout,STU0368,Titis D,XI RPL 1,2022
100.0,100.0,-2.4,0,1,1.1,0,2,4,4,0,UCI_Dropout,STU0369,Umam D,XI RPL 2,2022
87.5,100.0,0.0,1,0,1.0,0,1,4,1,1,UCI_Dropout,STU0370,Vino D,XI AKL 1,2022
100.0,100.0,0.3,0,0,0.7,0,1,4,2,0,UCI_Dropout,STU0371,Winda D,XII TKJ 1,2021
80.0,100.0,-5.2,1,1,0.8,0,2,4,4,0,UCI_Dropout,STU0372,Yudha D,XII TKJ 2,2021
100.0,100.0,7.4,0,1,0.5,0,2,1,3,0,UCI_Dropout,STU0373,Zara D,XII RPL 1,2021
100.0,100.0,10.0,0,0,3.1,0,2,1,2,0,UCI_Dropout,STU0374,Arya D,XII RPL 2,2021
0.0,0.0,0.0,6,0,0.5,0,2,4,2,1,UCI_Dropout,STU0375,Bella D,XII AKL 1,2021
90.9,100.0,10.0,1,0,2.0,0,2,4,2,0,UCI_Dropout,STU0376,Candra D,X TKJ 1,2023
0.0,0.0,0.0,5,0,9.3,0,2,4,0,1,UCI_Dropout,STU0377,Danu D,X TKJ 2,2023
100.0,100.0,1.9,0,1,1.0,0,1,1,5,0,UCI_Dropout,STU0378,Ervina D,X RPL 1,2023
100.0,100.0,10.0,0,1,8.4,0,1,2,3,0,UCI_Dropout,STU0379,Faris D,X RPL 2,2023
83.3,100.0,10.0,1,0,1.7,0,2,4,3,0,UCI_Dropout,STU0380,Gina D,X AKL 1,2023
71.4,100.0,-10.0,2,1,3.4,0,2,4,2,1,UCI_Dropout,STU0381,Huda D,XI TKJ 1,2022
85.7,100.0,6.2,1,0,1.6,0,2,4,5,0,UCI_Dropout,STU0382,Irvan D,XI TKJ 2,2022
50.0,100.0,0.0,3,0,0.5,0,2,4,2,0,UCI_Dropout,STU0383,Joko2 D,XI RPL 1,2022
100.0,100.0,-3.3,0,1,6.2,0,1,4,2,0,UCI_Dropout,STU0384,Kartini D,XI RPL 2,2022
81.8,100.0,-10.0,2,0,0.6,0,0,2,2,0,UCI_Dropout,STU0385,Lestari2 D,XI AKL 1,2022
100.0,100.0,-4.2,0,0,3.9,0,0,4,0,0,UCI_Dropout,STU0386,Manuel D,XII TKJ 1,2021
100.0,100.0,-10.0,0,0,0.5,0,2,4,3,0,UCI_Dropout,STU0387,Nisa D,XII TKJ 2,2021
78.6,100.0,9.1,3,0,3.8,0,2,4,4,0,UCI_Dropout,STU0388,Oscar D,XII RPL 1,2021
83.3,100.0,-9.6,1,0,6.9,0,1,1,1,0,UCI_Dropout,STU0389,Putri2 D,XII RPL 2,2021
100.0,100.0,-6.2,0,1,1.4,0,2,4,4,0,UCI_Dropout,STU0390,Rahma D,XII AKL 1,2021
66.7,100.0,-10.0,2,0,23.3,0,1,2,3,0,UCI_Dropout,STU0391,Adi D,X TKJ 1,2023
71.4,100.0,10.0,2,0,5.5,0,1,1,2,0,UCI_Dropout,STU0392,Budi2 D,X TKJ 2,2023
83.3,100.0,-10.0,1,0,2.3,0,2,4,5,1,UCI_Dropout,STU0393,Citra2 D,X RPL 1,2023
40.0,100.0,10.0,3,0,3.4,0,2,1,3,1,UCI_Dropout,STU0394,Dewi2 D,X RPL 2,2023
100.0,100.0,-10.0,0,0,4.4,0,1,1,2,0,UCI_Dropout,STU0395,Eka2 D,X AKL 1,2023
87.5,100.0,0.0,1,1,13.4,0,2,1,4,0,UCI_Dropout,STU0396,Fajar2 D,XI TKJ 1,2022
100.0,100.0,3.4,0,0,9.8,0,2,2,2,0,UCI_Dropout,STU0397,Gita2 D,XI TKJ 2,2022
100.0,100.0,-10.0,0,1,2.8,0,2,4,2,0,UCI_Dropout,STU0398,Hadi2 D,XI RPL 1,2022
83.3,100.0,10.0,1,0,6.9,0,2,4,3,1,UCI_Dropout,STU0399,Indah2 D,XI RPL 2,2022
60.0,100.0,-10.0,2,0,7.0,3,1,4,5,1,UCI_Dropout,STU0400,Joko3 D,XI AKL 1,2022
83.3,100.0,-5.0,1,1,1.6,0,1,1,2,0,UCI_Dropout,STU0401,Andi E,XII TKJ 1,2021
50.0,100.0,0.0,3,0,11.6,0,2,4,2,0,UCI_Dropout,STU0402,Budi E,XII TKJ 2,2021
66.7,100.0,-10.0,2,0,3.5,0,2,4,2,0,UCI_Dropout,STU0403,Citra E,XII RPL 1,2021
100.0,100.0,9.4,0,0,0.5,0,2,4,4,0,UCI_Dropout,STU0404,Dewi E,XII RPL 2,2021
87.5,100.0,0.0,1,0,1.9,0,1,4,4,0,UCI_Dropout,STU0405,Eka E,XII AKL 1,2021
0.0,0.0,0.0,0,0,11.3,0,2,1,1,0,UCI_Dropout,STU0406,Fajar E,X TKJ 1,2023
100.0,100.0,7.9,0,0,2.5,1,2,1,1,0,UCI_Dropout,STU0407,Gita E,X TKJ 2,2023
100.0,100.0,-10.0,0,0,2.7,0,2,1,1,0,UCI_Dropout,STU0408,Hadi E,X RPL 1,2023
100.0,100.0,-1.2,0,0,2.1,0,1,1,0,0,UCI_Dropout,STU0409,Indah E,X RPL 2,2023
0.0,0.0,0.0,5,0,0.5,0,0,4,5,1,UCI_Dropout,STU0410,Joko E,X AKL 1,2023
87.5,100.0,0.0,1,1,1.9,0,2,4,0,0,UCI_Dropout,STU0411,Kartika E,XI TKJ 1,2022
87.5,100.0,0.0,1,0,0.5,0,2,4,3,0,UCI_Dropout,STU0412,Lukman E,XI TKJ 2,2022
100.0,100.0,10.0,0,0,15.0,0,2,1,4,0,UCI_Dropout,STU0413,Maya E,XI RPL 1,2022
100.0,100.0,10.0,0,0,1.1,0,2,4,3,0,UCI_Dropout,STU0414,Nanda E,XI RPL 2,2022
100.0,100.0,-6.2,0,1,5.0,0,2,1,1,0,UCI_Dropout,STU0415,Omar E,XI AKL 1,2022
100.0,100.0,10.0,0,0,0.6,0,2,4,3,0,UCI_Dropout,STU0416,Putri E,XII TKJ 1,2021
100.0,100.0,-10.0,0,0,1.7,0,2,1,2,0,UCI_Dropout,STU0417,Rizky E,XII TKJ 2,2021
83.3,100.0,-7.5,1,0,2.0,0,2,4,2,1,UCI_Dropout,STU0418,Sari E,XII RPL 1,2021
85.7,100.0,0.0,1,1,5.6,0,2,4,1,0,UCI_Dropout,STU0419,Tono E,XII RPL 2,2021
0.0,0.0,0.0,7,0,0.5,0,1,1,2,1,UCI_Dropout,STU0420,Ulya E,XII AKL 1,2021
100.0,100.0,2.4,0,1,0.5,0,2,1,3,0,UCI_Dropout,STU0421,Vina E,X TKJ 1,2023
100.0,100.0,8.2,0,0,1.0,0,1,1,3,0,UCI_Dropout,STU0422,Wahyu E,X TKJ 2,2023
0.0,0.0,0.0,6,0,1.0,0,2,1,3,1,UCI_Dropout,STU0423,Xena E,X RPL 1,2023
100.0,100.0,0.0,0,0,3.4,0,1,2,1,0,UCI_Dropout,STU0424,Yoga E,X RPL 2,2023
100.0,100.0,3.9,0,0,1.0,0,1,4,5,0,UCI_Dropout,STU0425,Zahra E,X AKL 1,2023
85.7,100.0,0.0,1,0,0.5,0,1,4,3,0,UCI_Dropout,STU0426,Agus E,XI TKJ 1,2022
100.0,100.0,0.9,0,0,2.9,0,2,4,2,0,UCI_Dropout,STU0427,Bayu E,XI TKJ 2,2022
60.0,100.0,-8.3,2,0,10.9,0,0,4,2,0,UCI_Dropout,STU0428,Cahaya E,XI RPL 1,2022
0.0,0.0,0.0,5,0,2.2,8,1,4,5,1,UCI_Dropout,STU0429,Dimas E,XI RPL 2,2022
83.3,100.0,10.0,1,0,0.8,0,2,4,3,0,UCI_Dropout,STU0430,Elin E,XI AKL 1,2022
87.5,100.0,0.0,1,1,1.0,0,2,4,4,0,UCI_Dropout,STU0431,Fadil E,XII TKJ 1,2021
100.0,100.0,10.0,0,1,0.5,0,2,4,3,0,UCI_Dropout,STU0432,Glen E,XII TKJ 2,2021
100.0,100.0,-10.0,0,1,4.8,0,2,4,5,0,UCI_Dropout,STU0433,Hana E,XII RPL 1,2021
0.0,0.0,0.0,7,1,5.6,4,1,1,2,1,UCI_Dropout,STU0434,Irfan E,XII RPL 2,2021
83.3,100.0,4.6,1,0,1.0,0,2,1,7,0,UCI_Dropout,STU0435,Jasmine E,XII AKL 1,2021
87.5,100.0,0.0,1,1,6.0,0,1,4,4,0,UCI_Dropout,STU0436,Koko E,X TKJ 1,2023
66.7,100.0,-9.4,2,1,2.0,0,1,4,1,0,UCI_Dropout,STU0437,Lestari E,X TKJ 2,2023
100.0,100.0,-10.0,0,1,3.3,0,1,4,1,0,UCI_Dropout,STU0438,Mitra E,X RPL 1,2023
0.0,0.0,0.0,6,0,6.1,0,1,3,2,1,UCI_Dropout,STU0439,Nopal E,X RPL 2,2023
85.7,100.0,0.0,1,0,1.0,0,2,4,2,0,UCI_Dropout,STU0440,Olivia E,X AKL 1,2023
0.0,0.0,10.0,2,0,0.8,0,0,2,3,0,UCI_Dropout,STU0441,Prabu E,XI TKJ 1,2022
20.0,100.0,0.0,4,0,21.6,0,1,4,3,0,UCI_Dropout,STU0442,Raka E,XI TKJ 2,2022
87.5,100.0,0.0,1,0,2.3,0,1,4,2,0,UCI_Dropout,STU0443,Sinta E,XI RPL 1,2022
87.5,100.0,0.0,1,1,2.3,0,2,4,3,0,UCI_Dropout,STU0444,Taufik E,XI RPL 2,2022
80.0,100.0,0.0,1,0,1.8,0,0,4,3,0,UCI_Dropout,STU0445,Uci E,XI AKL 1,2022
100.0,100.0,10.0,0,1,14.7,0,1,4,2,0,UCI_Dropout,STU0446,Vera E,XII TKJ 1,2021
100.0,100.0,10.0,0,1,1.0,0,0,2,4,0,UCI_Dropout,STU0447,Wulan E,XII TKJ 2,2021
100.0,100.0,10.0,0,0,7.0,0,2,1,2,1,UCI_Dropout,STU0448,Yanto E,XII RPL 1,2021
100.0,100.0,-6.7,0,0,2.4,0,2,1,6,0,UCI_Dropout,STU0449,Zaki E,XII RPL 2,2021
83.3,100.0,0.0,1,1,1.0,0,2,4,8,0,UCI_Dropout,STU0450,Aldi E,XII AKL 1,2021
87.5,100.0,0.0,1,0,7.5,0,1,4,2,0,UCI_Dropout,STU0451,Bening E,X TKJ 1,2023
87.5,100.0,0.0,1,1,4.1,0,2,4,5,0,UCI_Dropout,STU0452,Cakra E,X TKJ 2,2023
